dataset,protected_attr,stage,seed,epoch,encoder_dim,train_pred_loss,train_adv_loss,acc_tr_P,auc_tr_P,pr_auc_tr_P,brier_tr_P,logloss_tr_P,tpr_gap_tr_P,fpr_gap_tr_P,avg_odds_tr_P,dp_tr_P,tn_s0.0_tr_P,fp_s0.0_tr_P,fn_s0.0_tr_P,tp_s0.0_tr_P,tn_s1.0_tr_P,fp_s1.0_tr_P,fn_s1.0_tr_P,tp_s1.0_tr_P,acc_tr_Ptilde,auc_tr_Ptilde,pr_auc_tr_Ptilde,brier_tr_Ptilde,logloss_tr_Ptilde,tpr_gap_tr_Ptilde,fpr_gap_tr_Ptilde,avg_odds_tr_Ptilde,dp_tr_Ptilde,tn_s0.0_tr_Ptilde,fp_s0.0_tr_Ptilde,fn_s0.0_tr_Ptilde,tp_s0.0_tr_Ptilde,tn_s1.0_tr_Ptilde,fp_s1.0_tr_Ptilde,fn_s1.0_tr_Ptilde,tp_s1.0_tr_Ptilde,mi_tr,I_pred_S_tr,cdp_tr,acc_te_P,auc_te_P,pr_auc_te_P,brier_te_P,logloss_te_P,tpr_gap_te_P,fpr_gap_te_P,avg_odds_te_P,dp_te_P,tn_s0.0_te_P,fp_s0.0_te_P,fn_s0.0_te_P,tp_s0.0_te_P,tn_s1.0_te_P,fp_s1.0_te_P,fn_s1.0_te_P,tp_s1.0_te_P,acc_te_Ptilde,auc_te_Ptilde,pr_auc_te_Ptilde,brier_te_Ptilde,logloss_te_Ptilde,tpr_gap_te_Ptilde,fpr_gap_te_Ptilde,avg_odds_te_Ptilde,dp_te_Ptilde,tn_s0.0_te_Ptilde,fp_s0.0_te_Ptilde,fn_s0.0_te_Ptilde,tp_s0.0_te_Ptilde,tn_s1.0_te_Ptilde,fp_s1.0_te_Ptilde,fn_s1.0_te_Ptilde,tp_s1.0_te_Ptilde,mi_te,I_pred_S_te,cdp_te,ess
adult,race,full_debias,0,30,16,0.2969468189796931,0.39610845312266285,0.862312030075188,0.9240538337771729,0.8174638961261931,0.09367467153828149,0.2919864037862413,0.017130014515099212,0.025321952852449765,0.025321952852449765,0.0843454790823212,4084,172,305,493,21404,1506,2998,5214,0.862312030075188,0.9240538337771729,0.8174638961261931,0.09367467153828149,0.2919864037862413,0.017130014515099212,0.025321952852449765,0.025321952852449765,0.0843454790823212,4084.0,172.0,305.0,493.0,21404.0,1506.0,2998.0,5214.0,0.0299985408782959,0.1056496355463701,0.44163984,0.860033167495854,0.9162545434442374,0.7927363082168517,0.0968020032732084,0.3070659499348563,0.06006395298591305,0.029106950932619377,0.06006395298591305,0.08760913878174521,1020,41,88,115,5394,392,745,1250,0.860033167495854,0.9162545434442374,0.7927363082168517,0.0968020032732084,0.3070659499348563,0.06006395298591305,0.029106950932619377,0.06006395298591305,0.08760913878174521,1020.0,41.0,88.0,115.0,5394.0,392.0,745.0,1250.0,0.02174389362335205,0.09311882820181341,0.33390427,36176.0
adult,race,full_debias,0,50,16,0.2811184225367828,0.39737617046060697,0.8694161875276426,0.9309259477003433,0.8331080838866389,0.0899731305370919,0.28012639264955824,0.015558257553284105,0.022090999268139795,0.022090999268139795,0.0832039613203048,4097,159,295,503,21548,1362,2908,5304,0.8694161875276426,0.9309259477003433,0.8331080838866389,0.0899731305370919,0.28012639264955824,0.015558257553284105,0.022090999268139795,0.022090999268139795,0.0832039613203048,4097.0,159.0,295.0,503.0,21548.0,1362.0,2908.0,5304.0,0.025490015745162964,0.09923400040381362,0.36264297,0.857158651188502,0.9127874657485003,0.7846972413702048,0.09938763239653563,0.32035170232910964,0.03818166104917475,0.027567598737633467,0.03818166104917475,0.08161718174260899,1018,43,86,117,5392,394,769,1226,0.857158651188502,0.9127874657485003,0.7846972413702048,0.09938763239653563,0.32035170232910964,0.03818166104917475,0.027567598737633467,0.03818166104917475,0.08161718174260899,1018.0,43.0,86.0,117.0,5392.0,394.0,769.0,1226.0,0.020215928554534912,0.09027429727290848,0.32019824,36176.0
adult,race,full_debias,0,100,16,0.2531201402905961,0.3951553144085575,0.8838732861565679,0.9453803343982159,0.8668274817187667,0.08001612395850623,0.24912537219017944,0.0032561310729330994,0.023736659140211946,0.023736659140211946,0.08925315989027902,4091,165,233,565,21478,1432,2371,5841,0.8838732861565679,0.9453803343982159,0.8668274817187667,0.08001612395850623,0.24912537219017944,0.0032561310729330994,0.023736659140211946,0.023736659140211946,0.08925315989027902,4091.0,165.0,233.0,565.0,21478.0,1432.0,2371.0,5841.0,0.022232383489608765,0.09890922994663265,0.39673945,0.8489773355444997,0.8978552139158067,0.7558216361619453,0.1067804992465148,0.3770014470925764,0.0459597269034655,0.028576892515425285,0.0459597269034655,0.08415246730513631,1000,61,83,120,5288,498,724,1271,0.8489773355444997,0.8978552139158067,0.7558216361619453,0.1067804992465148,0.3770014470925764,0.0459597269034655,0.028576892515425285,0.0459597269034655,0.08415246730513631,1000.0,61.0,83.0,120.0,5288.0,498.0,724.0,1271.0,0.01808217167854309,0.08865145166068057,0.3490277,36176.0
adult,race,full_debias,1,15,16,0.3044489181377518,0.3960294639560538,0.8599347633790358,0.9185171176099517,0.8023779137323543,0.09653090932856652,0.30178800425369673,0.038803573731025165,0.033022260966597446,0.038803573731025165,0.09553911769978252,4084,187,301,482,21215,1765,2814,5328,0.8599347633790358,0.9185171176099517,0.8023779137323543,0.09653090932856652,0.30178800425369673,0.038803573731025165,0.033022260966597446,0.038803573731025165,0.09553911769978252,4084.0,187.0,301.0,482.0,21215.0,1765.0,2814.0,5328.0,0.03965771198272705,0.10706170844677192,0.47335556,0.8519624101713654,0.9071801167095036,0.7822035071775616,0.10364305804855853,0.32348527435665864,0.019959126552191453,0.027194805229559242,0.027194805229559242,0.07793184143784193,991,55,83,135,5260,456,745,1320,0.8519624101713654,0.9071801167095036,0.7822035071775616,0.10364305804855853,0.32348527435665864,0.019959126552191453,0.027194805229559242,0.027194805229559242,0.07793184143784193,991.0,55.0,83.0,135.0,5260.0,456.0,745.0,1320.0,0.03905045986175537,0.09845059190227605,0.39916366,36176.0
adult,race,full_debias,1,30,16,0.2953598738556177,0.39511797797512,0.8638047324192835,0.9233292577241532,0.8162154520808491,0.09455067922775356,0.29674160694088747,0.034511463665530706,0.03416261511491165,0.034511463665530706,0.09925285548554247,4053,218,266,517,21022,1958,2485,5657,0.8638047324192835,0.9233292577241532,0.8162154520808491,0.09455067922775356,0.29674160694088747,0.034511463665530706,0.03416261511491165,0.034511463665530706,0.09925285548554247,4053.0,218.0,266.0,517.0,21022.0,1958.0,2485.0,5657.0,0.037139892578125,0.10453853711645686,0.41806364,0.8466556108347153,0.9059395130578847,0.7792085682332512,0.10588344128359185,0.33207094216252736,0.017388986382922078,0.02600027831038834,0.02600027831038834,0.07766809446574666,972,74,76,142,5163,553,684,1381,0.8466556108347153,0.9059395130578847,0.7792085682332512,0.10588344128359185,0.33207094216252736,0.017388986382922078,0.02600027831038834,0.02600027831038834,0.07766809446574666,972.0,74.0,76.0,142.0,5163.0,553.0,684.0,1381.0,0.030151039361953735,0.09660546296366902,0.38624883,36176.0
adult,race,full_debias,1,50,16,0.27955462647155976,0.39519402132907383,0.8726780185758514,0.9316849945732211,0.8370099860231014,0.08810321008279454,0.27525764054819535,0.02505244552864805,0.02632034330342123,0.02632034330342123,0.09092400366638595,4105,166,276,507,21482,1498,2666,5476,0.8726780185758514,0.9316849945732211,0.8370099860231014,0.08810321008279454,0.27525764054819535,0.02505244552864805,0.02632034330342123,0.02632034330342123,0.09092400366638595,4105.0,166.0,276.0,507.0,21482.0,1498.0,2666.0,5476.0,0.0295315682888031,0.10466731072230175,0.43088838,0.8455500276395799,0.9029098413061162,0.7702586030711172,0.10714356716321133,0.3400295022683173,0.011955483484017204,0.023570414535295243,0.023570414535295243,0.07200831219832796,983,63,84,134,5237,479,771,1294,0.8455500276395799,0.9029098413061162,0.7702586030711172,0.10714356716321133,0.3400295022683173,0.011955483484017204,0.023570414535295243,0.023570414535295243,0.07200831219832796,983.0,63.0,84.0,134.0,5237.0,479.0,771.0,1294.0,0.02823510766029358,0.09345994836595178,0.42173687,36176.0
adult,race,full_debias,1,100,16,0.2537271523139846,0.393785082538363,0.8848407784166298,0.9453750141207267,0.8667903634023248,0.07940849417671239,0.24772916442457282,0.010246759859241727,0.02601104377713643,0.02601104377713643,0.09210441758918211,4131,140,242,541,21629,1351,2433,5709,0.8848407784166298,0.9453750141207267,0.8667903634023248,0.07940849417671239,0.24772916442457282,0.010246759859241727,0.02601104377713643,0.02601104377713643,0.09210441758918211,4131.0,140.0,242.0,541.0,21629.0,1351.0,2433.0,5709.0,0.025779902935028076,0.10508717877177814,0.36106884,0.8395798783858486,0.8938673357324036,0.7475226191164014,0.11329959883077512,0.3918215940852472,0.0013017304573827992,0.02351388273766436,0.02351388273766436,0.06869520692241243,978,68,84,134,5210,506,793,1272,0.8395798783858486,0.8938673357324036,0.7475226191164014,0.11329959883077512,0.3918215940852472,0.0013017304573827992,0.02351388273766436,0.02351388273766436,0.06869520692241243,978.0,68.0,84.0,134.0,5210.0,506.0,793.0,1272.0,0.02484312653541565,0.0895153273700312,0.4186931,36176.0
adult,race,full_debias,2,15,16,0.3058123743869889,0.39344198351175014,0.8598518354710305,0.9189775169158276,0.8033458207549139,0.09669794748997661,0.30264130534215483,0.021015200685734037,0.03569380958198007,0.03569380958198007,0.0920959619020561,4052,185,294,523,21126,1821,2770,5405,0.8598518354710305,0.9189775169158276,0.8033458207549139,0.09669794748997661,0.30264130534215483,0.021015200685734037,0.03569380958198007,0.03569380958198007,0.0920959619020561,4052.0,185.0,294.0,523.0,21126.0,1821.0,2770.0,5405.0,0.031968533992767334,0.10415968972834218,0.3192204,0.8525152017689331,0.9085994415935861,0.7740666133253307,0.10245357161711804,0.3188046313672592,0.0038942143101676763,0.03806620152941252,0.03806620152941252,0.0972847076373965,1030,50,67,117,5264,485,732,1300,0.8525152017689331,0.9085994415935861,0.7740666133253307,0.10245357161711804,0.3188046313672592,0.0038942143101676763,0.03806620152941252,0.03806620152941252,0.0972847076373965,1030.0,50.0,67.0,117.0,5264.0,485.0,732.0,1300.0,0.03092116117477417,0.11191399706800112,0.384986,36176.0
adult,race,full_debias,2,30,16,0.29691490153191796,0.39527888742970746,0.8646616541353384,0.9245767488012364,0.8169767752942161,0.09330994104208137,0.29126399830945493,0.015632937688792148,0.030387578012602105,0.030387578012602105,0.08712740014679074,4067,170,294,523,21329,1618,2814,5361,0.8646616541353384,0.9245767488012364,0.8169767752942161,0.09330994104208137,0.29126399830945493,0.015632937688792148,0.030387578012602105,0.030387578012602105,0.08712740014679074,4067.0,170.0,294.0,523.0,21329.0,1618.0,2814.0,5361.0,0.03179016709327698,0.10166448349579943,0.32111582,0.8532891100055279,0.9086440128714186,0.7755677947956858,0.102114688487469,0.31886900242849564,0.013822321122903158,0.031978186222402616,0.031978186222402616,0.09286669166535166,1030,50,71,113,5299,450,756,1276,0.8532891100055279,0.9086440128714186,0.7755677947956858,0.102114688487469,0.31886900242849564,0.013822321122903158,0.031978186222402616,0.031978186222402616,0.09286669166535166,1030.0,50.0,71.0,113.0,5299.0,450.0,756.0,1276.0,0.025513023138046265,0.10903815960592472,0.45869562,36176.0
adult,race,full_debias,2,50,16,0.2793078370077509,0.3958246338535363,0.8718487394957983,0.9336466815084078,0.8377317613524362,0.08792554707868584,0.2728901219595545,0.030060450892539614,0.029352478907511977,0.030060450892539614,0.09133833233556227,4070,167,285,532,21369,1578,2606,5569,0.8718487394957983,0.9336466815084078,0.8377317613524362,0.08792554707868584,0.2728901219595545,0.030060450892539614,0.029352478907511977,0.030060450892539614,0.09133833233556227,4070.0,167.0,285.0,532.0,21369.0,1578.0,2606.0,5569.0,0.02605348825454712,0.10167009558240826,0.37602675,0.8507462686567164,0.9048242973134851,0.7672579684406013,0.1044373930067518,0.3360953483009997,0.012324546388223223,0.02984528710307107,0.02984528710307107,0.09077867785696739,1023,57,70,114,5274,475,748,1284,0.8507462686567164,0.9048242973134851,0.7672579684406013,0.1044373930067518,0.3360953483009997,0.012324546388223223,0.02984528710307107,0.02984528710307107,0.09077867785696739,1023.0,57.0,70.0,114.0,5274.0,475.0,748.0,1284.0,0.025903433561325073,0.10632100177364592,0.5040754,36176.0
adult,race,full_debias,2,100,16,0.25086125395667386,0.39438745127597324,0.8835139318885449,0.9480906892877378,0.8683826744164269,0.0789065755478699,0.2433241018948519,0.0367628266313319,0.03301266644148101,0.0367628266313319,0.10028783158977064,4082,155,251,566,21350,1597,2211,5964,0.8835139318885449,0.9480906892877378,0.8683826744164269,0.0789065755478699,0.2433241018948519,0.0367628266313319,0.03301266644148101,0.0367628266313319,0.10028783158977064,4082.0,155.0,251.0,566.0,21350.0,1597.0,2211.0,5964.0,0.023924797773361206,0.10335073511275704,0.44642258,0.8452183526810393,0.8917409587377678,0.7430686444468553,0.11186581505729229,0.3955510687902972,0.01341578226634721,0.0364095527080394,0.0364095527080394,0.09255454702220112,1016,64,63,121,5199,550,723,1309,0.8452183526810393,0.8917409587377678,0.7430686444468553,0.11186581505729229,0.3955510687902972,0.01341578226634721,0.0364095527080394,0.0364095527080394,0.09255454702220112,1016.0,64.0,63.0,121.0,5199.0,550.0,723.0,1309.0,0.02910858392715454,0.10818128750716374,0.5496845,36176.0
adult,race,full_debias,3,15,16,0.30475374006889233,0.39793727095697967,0.8601835471030518,0.9192327915689121,0.8026284985243154,0.09617649367035927,0.300594952098268,0.026874888446926315,0.030532033189226343,0.030532033189226343,0.09275043208561215,4104,181,295,474,21291,1671,2911,5249,0.8601835471030518,0.9192327915689121,0.8026284985243154,0.09617649367035927,0.300594952098268,0.026874888446926315,0.030532033189226343,0.030532033189226343,0.09275043208561215,4104.0,181.0,295.0,474.0,21291.0,1671.0,2911.0,5249.0,0.045840442180633545,0.10976306020457967,0.34340805,0.8507462686567164,0.9059782820874628,0.7772405528579834,0.10449993847046662,0.3263599430797603,0.03593778953220017,0.027200055158540244,0.03593778953220017,0.07298806000985847,978,54,93,139,5278,456,747,1300,0.8507462686567164,0.9059782820874628,0.7772405528579834,0.10449993847046662,0.3263599430797603,0.03593778953220017,0.027200055158540244,0.03593778953220017,0.07298806000985847,978.0,54.0,93.0,139.0,5278.0,456.0,747.0,1300.0,0.026632338762283325,0.08656169671431171,0.30059388,36176.0
adult,race,full_debias,3,30,16,0.2948216069752062,0.3949138114989643,0.8651039363113666,0.9245114286409875,0.8161501899139725,0.09366648991886095,0.2925576274006964,0.027242376144215763,0.031735818002591065,0.031735818002591065,0.09628490930429989,4103,182,277,492,21258,1704,2717,5443,0.8651039363113666,0.9245114286409875,0.8161501899139725,0.09366648991886095,0.2925576274006964,0.027242376144215763,0.031735818002591065,0.031735818002591065,0.09628490930429989,4103.0,182.0,277.0,492.0,21258.0,1704.0,2717.0,5443.0,0.033464640378952026,0.11268456863282303,0.40479428,0.8473189607517966,0.9046509228381279,0.7759206463674034,0.10511256006912001,0.3283120155032725,0.018294223674679477,0.03144340977117317,0.03144340977117317,0.07295633716664579,975,57,88,144,5237,497,739,1308,0.8473189607517966,0.9046509228381279,0.7759206463674034,0.10511256006912001,0.3283120155032725,0.018294223674679477,0.03144340977117317,0.03144340977117317,0.07295633716664579,975.0,57.0,88.0,144.0,5237.0,497.0,739.0,1308.0,0.017381101846694946,0.0872377854689797,0.29900268,36176.0
adult,race,full_debias,3,50,16,0.27856010534393955,0.3944153072128833,0.8706324635117205,0.9313711723354511,0.8327149587504612,0.08899914855203929,0.27697031332211286,0.033744326729391316,0.030284930193124115,0.033744326729391316,0.09689710105222571,4130,155,282,487,21436,1526,2717,5443,0.8706324635117205,0.9313711723354511,0.8327149587504612,0.08899914855203929,0.27697031332211286,0.033744326729391316,0.030284930193124115,0.033744326729391316,0.09689710105222571,4130.0,155.0,282.0,487.0,21436.0,1526.0,2717.0,5443.0,0.028940796852111816,0.10639182785183478,0.348054,0.8467661691542289,0.9013286822310713,0.7710467860211695,0.10767154111626118,0.3483925801843847,0.03593778953220017,0.03119161373880268,0.03593778953220017,0.07577539982983542,976,56,93,139,5244,490,747,1300,0.8467661691542289,0.9013286822310713,0.7710467860211695,0.10767154111626118,0.3483925801843847,0.03593778953220017,0.03119161373880268,0.03593778953220017,0.07577539982983542,976.0,56.0,93.0,139.0,5244.0,490.0,747.0,1300.0,0.018115073442459106,0.08242559111723893,0.32164696,36176.0
adult,race,full_debias,3,100,16,0.25121950830372286,0.39328308004728507,0.8848960636886334,0.9461814101723353,0.8666962029814319,0.07923582672894414,0.24509924145851067,0.007109755475662283,0.03366054432989942,0.03366054432989942,0.10202801200031117,4137,148,216,553,21396,1566,2234,5926,0.8848960636886334,0.9461814101723353,0.8666962029814319,0.07923582672894414,0.24509924145851067,0.007109755475662283,0.03366054432989942,0.03366054432989942,0.10202801200031117,4137.0,148.0,216.0,553.0,21396.0,1566.0,2234.0,5926.0,0.030578196048736572,0.10840241455857495,0.39594924,0.8380320619126589,0.8880310620547178,0.7449059971806576,0.11569617326874129,0.42525748830143806,0.04424262587807215,0.03192638497957241,0.04424262587807215,0.07742275080974592,962,70,93,139,5162,572,730,1317,0.8380320619126589,0.8880310620547178,0.7449059971806576,0.11569617326874129,0.42525748830143806,0.04424262587807215,0.03192638497957241,0.04424262587807215,0.07742275080974592,962.0,70.0,93.0,139.0,5162.0,572.0,730.0,1317.0,0.01896604895591736,0.08002687081423891,0.31138214,36176.0
adult,race,full_debias,4,15,16,0.30333583833466116,0.395370601768225,0.857640424590889,0.9195494644278279,0.8063996123869439,0.0966953198536144,0.30136470578915453,0.02881500426257455,0.020987954463432268,0.02881500426257455,0.07982845101958677,4065,184,333,472,21438,1473,3160,5051,0.857640424590889,0.9195494644278279,0.8063996123869439,0.0966953198536144,0.30136470578915453,0.02881500426257455,0.020987954463432268,0.02881500426257455,0.07982845101958677,4065.0,184.0,333.0,472.0,21438.0,1473.0,3160.0,5051.0,0.03251412510871887,0.10165471840499336,0.3224756,0.8504145936981757,0.9029507895737495,0.7581648442894824,0.1041634891713871,0.33296322794964434,0.043566725287309316,0.026130798040910397,0.043566725287309316,0.06820787491113539,1018,50,71,125,5363,422,810,1186,0.8504145936981757,0.9029507895737495,0.7581648442894824,0.1041634891713871,0.33296322794964434,0.043566725287309316,0.026130798040910397,0.043566725287309316,0.06820787491113539,1018.0,50.0,71.0,125.0,5363.0,422.0,810.0,1186.0,0.029420047998428345,0.09535947652761946,0.3871327,36176.0
adult,race,full_debias,4,30,16,0.29405252803379384,0.3953703834976948,0.8646340114993366,0.9258596033822379,0.821623953810455,0.09273717614969847,0.2897831837727754,0.03081232492997199,0.025610310565696626,0.03081232492997199,0.08837376842917011,4052,197,295,510,21262,1649,2756,5455,0.8646340114993366,0.9258596033822379,0.821623953810455,0.09273717614969847,0.2897831837727754,0.03081232492997199,0.025610310565696626,0.03081232492997199,0.08837376842917011,4052.0,197.0,295.0,510.0,21262.0,1649.0,2756.0,5455.0,0.03254660964012146,0.10568516027099575,0.43610466,0.8512990602542841,0.9022818939651343,0.7550063344097312,0.10473023352008531,0.33661996960932017,0.028495767044292575,0.030740420628061073,0.030740420628061073,0.0773293107683598,1010,58,66,130,5293,492,729,1267,0.8512990602542841,0.9022818939651343,0.7550063344097312,0.10473023352008531,0.33661996960932017,0.028495767044292575,0.030740420628061073,0.030740420628061073,0.0773293107683598,1010.0,58.0,66.0,130.0,5293.0,492.0,729.0,1267.0,0.027256041765213013,0.10139686021826645,0.4373862,36176.0
adult,race,full_debias,4,50,16,0.2794584117724862,0.395701570410124,0.8736178681999115,0.9342803842097767,0.8414245859839613,0.08768701871917063,0.27414273361988406,0.047886980879308205,0.029834665003041272,0.047886980879308205,0.09915476951488031,4054,195,271,534,21176,1735,2371,5840,0.8736178681999115,0.9342803842097767,0.8414245859839613,0.08768701871917063,0.27414273361988406,0.047886980879308205,0.029834665003041272,0.047886980879308205,0.09915476951488031,4054.0,195.0,271.0,534.0,21176.0,1735.0,2371.0,5840.0,0.021166354417800903,0.10547870386942833,0.39509442,0.8465450525152017,0.8983650468493206,0.7472896087793935,0.10722992512784664,0.34883757620864164,0.008455686883972025,0.04397868049553442,0.04397868049553442,0.09221739013728672,1009,59,66,130,5211,574,689,1307,0.8465450525152017,0.8983650468493206,0.7472896087793935,0.10722992512784664,0.34883757620864164,0.008455686883972025,0.04397868049553442,0.04397868049553442,0.09221739013728672,1009.0,59.0,66.0,130.0,5211.0,574.0,689.0,1307.0,0.018252164125442505,0.10005717735313645,0.4840628,36176.0
